OMNIWeb Plus Browser Results
2024  61  9   -18
2024  61 10   -11
2024  61 11    -5
2024  61 12    -6
2024  61 13    -9
2024  61 14   -11
2024  61 15   -10
2024  61 16   -14
2024  61 17   -15
2024  61 18   -17
2024  61 19   -18
2024  61 20   -18
2024  61 21   -15
2024  61 22   -13
2024  61 23   -12
2024  62  0   -10
2024  62  1    -8
2024  62  2    -8
2024  62  3   -12
2024  62  4   -12
2024  62  5   -12
2024  62  6   -12
2024  62  7   -11
2024  62  8   -11
2024  62  9    -8
2024  62 10    -5
2024  62 11    -3
2024  62 12    -2
2024  62 13     4
2024  62 14     3
2024  62 15     2
2024  62 16     1
2024  62 17    -1
2024  62 18    -1
2024  62 19     2
2024  62 20     3
2024  62 21     1
2024  62 22     0
2024  62 23     1
2024  63  0     2
2024  63  1     5
2024  63  2     4
2024  63  3     4
2024  63  4     4
2024  63  5     8
2024  63  6     8
2024  63  7    11
2024  63  8    10
2024  63  9    13
2024  63 10    31
2024  63 11    33
2024  63 12    35
2024  63 13    13
2024  63 14   -19
2024  63 15   -49
2024  63 16   -71
2024  63 17   -99
2024  63 18  -111
2024  63 19  -112
2024  63 20  -102
2024  63 21   -86
2024  63 22   -81
2024  63 23   -81
2024  64  0   -86
2024  64  1   -79
2024  64  2   -67
2024  64  3   -66
2024  64  4   -69
2024  64  5   -68
2024  64  6   -61
2024  64  7   -56
2024  64  8   -52
2024  64  9   -48
2024  64 10   -43
2024  64 11   -39
2024  64 12   -34
2024  64 13   -35
2024  64 14   -39
2024  64 15   -42
2024  64 16   -39
2024  64 17   -37
2024  64 18   -37
2024  64 19   -41
2024  64 20   -41
2024  64 21   -40
2024  64 22   -40
2024  64 23   -38
2024  65  0   -37
2024  65  1   -27
2024  65  2   -25
2024  65  3   -27
2024  65  4   -27
2024  65  5   -29
2024  65  6   -33
2024  65  7   -31
2024  65  8   -34
2024  65  9   -27
2024  65 10   -26
2024  65 11   -27
2024  65 12   -28
2024  65 13   -30
2024  65 14   -31
2024  65 15   -29
2024  65 16   -26
2024  65 17   -25
2024  65 18   -25
2024  65 19   -25
2024  65 20   -22
2024  65 21   -19
2024  65 22   -18
2024  65 23   -19
2024  66  0   -20
2024  66  1   -19
2024  66  2   -18
2024  66  3   -28
2024  66  4   -32
2024  66  5   -27
2024  66  6   -19
2024  66  7   -17
2024  66  8   -15
2024  66  9   -11
2024  66 10   -10
2024  66 11   -10
2024  66 12   -13
2024  66 13   -13
2024  66 14   -17
2024  66 15   -17
2024  66 16   -14
2024  66 17   -13
2024  66 18   -15
2024  66 19   -15
2024  66 20   -13
2024  66 21   -10
2024  66 22    -8
2024  66 23    -6
2024  67  0    -8
2024  67  1     3
2024  67  2     3
2024  67  3     1
2024  67  4     0
2024  67  5    -2
2024  67  6    -2
2024  67  7    -2
2024  67  8    -4
2024  67  9    -5
2024  67 10    -9
2024  67 11    -3
2024  67 12    -5
2024  67 13   -10
2024  67 14   -11
2024  67 15   -15
2024  67 16   -12
2024  67 17   -12
2024  67 18   -22
2024  67 19   -31
2024  67 20   -36
2024  67 21   -29
2024  67 22   -19
2024  67 23   -19
2024  68  0   -16
2024  68  1   -10
2024  68  2    -7
2024  68  3   -12
2024  68  4   -23
2024  68  5   -25
2024  68  6   -19
2024  68  7   -19
2024  68  8   -18
2024  68  9   -19
2024  68 10   -15
2024  68 11    -9
2024  68 12    -6
2024  68 13    -9
2024  68 14   -14
2024  68 15   -18
2024  68 16   -18
2024  68 17   -15
2024  68 18   -13
2024  68 19   -11
2024  68 20   -16
2024  68 21   -25
2024  68 22   -23
2024  68 23   -22
2024  69  0   -21
2024  69  1   -21
2024  69  2   -19
2024  69  3   -17
2024  69  4   -20
2024  69  5   -25
2024  69  6   -19
2024  69  7   -20
2024  69  8   -23
2024  69  9   -24
2024  69 10   -22
2024  69 11   -16
2024  69 12   -14
2024  69 13   -13
2024  69 14   -14
2024  69 15   -16
2024  69 16   -15
2024  69 17   -17
2024  69 18   -19
2024  69 19   -22
2024  69 20   -17
2024  69 21   -15
2024  69 22   -13
2024  69 23   -15
2024  70  0   -13
2024  70  1   -10
2024  70  2    -8
2024  70  3   -10
2024  70  4    -9
2024  70  5   -11
2024  70  6   -13
2024  70  7   -13
2024  70  8   -16
2024  70  9   -11
2024  70 10   -11
2024  70 11    -6
2024  70 12    -5
2024  70 13    -7
2024  70 14   -11
2024  70 15   -12
2024  70 16   -15
2024  70 17   -16
2024  70 18   -13
2024  70 19   -15
2024  70 20   -16
2024  70 21   -17
2024  70 22   -17
2024  70 23   -16
2024  71  0   -14
2024  71  1   -10
2024  71  2    -6
2024  71  3    -6
2024  71  4    -8
2024  71  5   -10
2024  71  6   -10
2024  71  7    -7
2024  71  8    -8
2024  71  9   -11
2024  71 10   -11
2024  71 11   -11
2024  71 12    -6
2024  71 13    -3
2024  71 14    -2
2024  71 15    -2
2024  71 16    -1
2024  71 17    -2
2024  71 18    -5
2024  71 19    -2
2024  71 20    -1
2024  71 21     1
2024  71 22     1
2024  71 23     0
2024  72  0    -8
2024  72  1    -9
2024  72  2    -5
2024  72  3    -6
2024  72  4    -4
2024  72  5    -3
2024  72  6    -1
2024  72  7     1
2024  72  8    -1
2024  72  9     1
2024  72 10    -3
2024  72 11    -7
2024  72 12    -9
2024  72 13   -12
2024  72 14   -12
2024  72 15   -12
2024  72 16    -9
2024  72 17    -6
2024  72 18    -4
2024  72 19    -1
2024  72 20     0
2024  72 21     2
2024  72 22     3
2024  72 23     3
2024  73  0     4
2024  73  1     2
2024  73  2     1
2024  73  3    -1
2024  73  4    -2
2024  73  5     0
2024  73  6    -1
2024  73  7   -10
2024  73  8   -21
2024  73  9   -20
2024  73 10   -13
2024  73 11   -17
2024  73 12   -21
2024  73 13   -19
2024  73 14   -15
2024  73 15   -11
2024  73 16   -15
2024  73 17   -17
2024  73 18   -19
2024  73 19   -17
2024  73 20   -14
2024  73 21   -15
2024  73 22   -14
2024  73 23   -13
2024  74  0    -7
2024  74  1    -2
2024  74  2     0
2024  74  3    -2
2024  74  4   -12
2024  74  5    -9
2024  74  6    -2
2024  74  7     0
2024  74  8    -4
2024  74  9    -9
2024  74 10    -8
2024  74 11    -6
2024  74 12    -4
2024  74 13    -4
2024  74 14    -4
2024  74 15    -5
2024  74 16    -6
2024  74 17    -7
2024  74 18    -9
2024  74 19    -7
2024  74 20    -2
2024  74 21    -1
2024  74 22     1
2024  74 23    -9
2024  75  0   -12
2024  75  1    -8
2024  75  2    -7
2024  75  3    -8
2024  75  4   -12
2024  75  5   -16
2024  75  6   -15
2024  75  7   -13
2024  75  8   -14
2024  75  9   -16
2024  75 10   -13
2024  75 11    -8
2024  75 12    -7
2024  75 13   -11
2024  75 14   -14
2024  75 15   -13
2024  75 16   -12
2024  75 17   -10
2024  75 18    -7
2024  75 19    -4
2024  75 20    -2
2024  75 21    -1
2024  75 22     0
2024  75 23    -2
2024  76  0    -3
2024  76  1    -1
2024  76  2     0
2024  76  3    -2
2024  76  4    -1
2024  76  5    -1
2024  76  6     0
2024  76  7     1
2024  76  8     2
2024  76  9     4
2024  76 10     3
2024  76 11     4
2024  76 12     2
2024  76 13    -2
2024  76 14    -3
2024  76 15    -3
2024  76 16    -1
2024  76 17     2
2024  76 18     2
2024  76 19     1
2024  76 20     1
2024  76 21     1
2024  76 22     1
2024  76 23     0
2024  77  0     1
2024  77  1     3
2024  77  2     3
2024  77  3     1
2024  77  4     1
2024  77  5     2
2024  77  6     4
2024  77  7     5
2024  77  8     7
2024  77  9    10
2024  77 10    11
2024  77 11     9
2024  77 12     6
2024  77 13     4
2024  77 14     3
2024  77 15     3
2024  77 16     5
2024  77 17     5
2024  77 18     4
2024  77 19     4
2024  77 20     4
2024  77 21     4
2024  77 22     3
2024  77 23     2
2024  78  0     2
2024  78  1     5
2024  78  2     6
2024  78  3     6
2024  78  4     7
2024  78  5     9
2024  78  6    11
2024  78  7    13
2024  78  8    11
2024  78  9    12
2024  78 10    12
2024  78 11    10
2024  78 12     9
2024  78 13     8
2024  78 14     8
2024  78 15     8
2024  78 16    12
2024  78 17    15
2024  78 18    16
2024  78 19    13
2024  78 20     9
2024  78 21     6
2024  78 22    -6
2024  78 23   -15
2024  79  0   -17
2024  79  1   -16
2024  79  2   -14
2024  79  3   -19
2024  79  4   -21
2024  79  5   -25
2024  79  6   -25
2024  79  7   -19
2024  79  8   -12
2024  79  9    -9
2024  79 10    -7
2024  79 11    -8
2024  79 12   -12
2024  79 13   -16
2024  79 14   -19
2024  79 15   -17
2024  79 16   -13
2024  79 17   -11
2024  79 18   -11
2024  79 19    -9
2024  79 20    -8
2024  79 21   -12
2024  79 22   -14
2024  79 23   -10
2024  80  0    -6
2024  80  1    -5
2024  80  2    -5
2024  80  3    -5
2024  80  4    -4
2024  80  5    -3
2024  80  6    -4
2024  80  7    -4
2024  80  8    -1
2024  80  9     2
2024  80 10     4
2024  80 11     4
2024  80 12     3
2024  80 13     2
2024  80 14     3
2024  80 15     4
2024  80 16     3
2024  80 17     1
2024  80 18     2
2024  80 19     1
2024  80 20     2
2024  80 21     5
2024  80 22     4
2024  80 23     5
2024  81  0     7
2024  81  1     9
2024  81  2    11
2024  81  3    18
2024  81  4    16
2024  81  5    17
2024  81  6    18
2024  81  7     8
2024  81  8    -5
2024  81  9    -8
2024  81 10    -1
2024  81 11     4
2024  81 12    -6
2024  81 13   -27
2024  81 14   -39
2024  81 15   -46
2024  81 16   -40
2024  81 17   -43
2024  81 18   -55
2024  81 19   -68
2024  81 20   -72
2024  81 21   -74
2024  81 22   -57
2024  81 23   -53
2024  82  0   -49
2024  82  1   -51
2024  82  2   -44
2024  82  3   -34
2024  82  4   -33
2024  82  5   -29
2024  82  6   -21
2024  82  7   -26
2024  82  8   -25
2024  82  9   -21
2024  82 10   -16
2024  82 11   -11
2024  82 12   -21
2024  82 13   -24
2024  82 14   -22
2024  82 15   -15
2024  82 16   -16
2024  82 17   -17
2024  82 18   -21
2024  82 19   -22
2024  82 20   -22
2024  82 21   -20
2024  82 22   -17
2024  82 23   -15
2024  83  0   -12
2024  83  1     3
2024  83  2    10
2024  83  3    11
2024  83  4   -11
2024  83  5   -19
2024  83  6   -31
2024  83  7   -35
2024  83  8   -37
2024  83  9   -33
2024  83 10   -32
2024  83 11   -25
2024  83 12   -15
2024  83 13    -8
2024  83 14    -6
2024  83 15   -15
2024  83 16   -13
2024  83 17    -7
2024  83 18   -22
2024  83 19   -42
2024  83 20   -63
2024  83 21   -79
2024  83 22   -79
2024  83 23   -66
2024  84  0   -68
2024  84  1   -64
2024  84  2   -70
2024  84  3   -66
2024  84  4   -66
2024  84  5   -61
2024  84  6   -56
2024  84  7   -54
2024  84  8   -54
2024  84  9   -53
2024  84 10   -52
2024  84 11   -55
2024  84 12   -50
2024  84 13   -48
2024  84 14   -28
2024  84 15   -25
2024  84 16  -101
2024  84 17  -114
2024  84 18  -103
2024  84 19  -126
2024  84 20  -128
2024  84 21  -119
2024  84 22  -109
2024  84 23   -94
2024  85  0   -88
2024  85  1   -81
2024  85  2   -62
2024  85  3   -51
2024  85  4   -53
2024  85  5   -38
2024  85  6   -57
2024  85  7   -65
2024  85  8   -63
2024  85  9   -56
2024  85 10   -46
2024  85 11   -48
2024  85 12   -51
2024  85 13   -56
2024  85 14   -51
2024  85 15   -53
2024  85 16   -57
2024  85 17   -63
2024  85 18   -63
2024  85 19   -68
2024  85 20   -66
2024  85 21   -63
2024  85 22   -60
2024  85 23   -55
2024  86  0   -56
2024  86  1   -53
2024  86  2   -56
2024  86  3   -57
2024  86  4   -52
2024  86  5   -50
2024  86  6   -46
2024  86  7   -46
2024  86  8   -46
2024  86  9   -45
2024  86 10   -35
2024  86 11   -24
2024  86 12   -26
2024  86 13   -35
2024  86 14   -37
2024  86 15   -35
2024  86 16   -34
2024  86 17   -36
2024  86 18   -37
2024  86 19   -36
2024  86 20   -36
2024  86 21   -38
2024  86 22   -40
2024  86 23   -40
2024  87  0   -33
2024  87  1   -29
2024  87  2   -26
2024  87  3   -33
2024  87  4   -33
2024  87  5   -29
2024  87  6   -28
2024  87  7   -24
2024  87  8   -17
2024  87  9   -16
2024  87 10   -18
2024  87 11   -22
2024  87 12   -26
2024  87 13   -27
2024  87 14   -23
2024  87 15   -24
2024  87 16   -24
2024  87 17   -26
2024  87 18   -28
2024  87 19   -27
2024  87 20   -18
2024  87 21   -15
2024  87 22   -15
2024  87 23   -11
2024  88  0   -12
2024  88  1   -12
2024  88  2   -11
2024  88  3   -10
2024  88  4   -12
2024  88  5    -9
2024  88  6    -9
2024  88  7    -9
2024  88  8   -10
2024  88  9   -15
2024  88 10   -17
2024  88 11   -15
2024  88 12   -13
2024  88 13   -11
2024  88 14   -11
2024  88 15    -9
2024  88 16    -8
2024  88 17    -7
2024  88 18    -4
2024  88 19    -3
2024  88 20    -2
2024  88 21     1
2024  88 22    -1
2024  88 23     9
2024  89  0     9
2024  89  1     4
2024  89  2     2
2024  89  3     0
2024  89  4    -2
2024  89  5    -7
2024  89  6    -9
2024  89  7    -9
2024  89  8    -3
2024  89  9    -5
2024  89 10    -7
2024  89 11    -4
2024  89 12    -7
2024  89 13    -9
2024  89 14   -10
2024  89 15   -10
2024  89 16    -8
2024  89 17   -10
2024  89 18   -10
2024  89 19   -10
2024  89 20    -8
2024  89 21    -6
2024  89 22    -6
2024  89 23    -6
2024  90  0    -5
2024  90  1    -3
2024  90  2    -3
2024  90  3    -1
2024  90  4    -1
2024  90  5     2
2024  90  6     3
2024  90  7     4
2024  90  8     6
2024  90  9     3
2024  90 10     0
2024  90 11     1
2024  90 12     2
2024  90 13     7
2024  90 14     8
2024  90 15     7
2024  90 16     3
2024  90 17     4
2024  90 18     4
2024  90 19     5
2024  90 20     5
2024  90 21     4
2024  90 22     8
2024  90 23     9
2024  91  0     5
2024  91  1    -1
2024  91  2    -9
2024  91  3   -12
2024  91  4    -7
2024  91  5    -7
2024  91  6    -9
2024  91  7   -17
2024  91  8   -15
2024  91  9   -14
2024  91 10   -16
2024  91 11   -16
2024  91 12   -16
2024  91 13   -17
2024  91 14   -17
2024  91 15   -13
2024  91 16   -13
2024  91 17   -15
2024  91 18   -13
2024  91 19    -9
2024  91 20    -4
2024  91 21    -5
2024  91 22    -9
2024  91 23   -11
2024  92  0    -4
2024  92  1    -5
2024  92  2    -9
2024  92  3   -10
2024  92  4   -17
2024  92  5   -19
2024  92  6   -22
2024  92  7   -33
2024  92  8   -30
2024  92  9   -26
2024  92 10   -23
2024  92 11   -20
2024  92 12   -17
2024  92 13   -18
2024  92 14   -16
2024  92 15   -11
2024  92 16    -9
2024  92 17   -10
2024  92 18   -14
2024  92 19   -12
2024  92 20   -12
2024  92 21    -9
2024  92 22    -7
2024  92 23    -7
2024  93  0    -9
2024  93  1   -13
2024  93  2   -16
2024  93  3   -21
2024  93  4   -18
2024  93  5   -18
2024  93  6   -17
2024  93  7   -13
2024  93  8   -10
2024  93  9    -7
2024  93 10   -10
2024  93 11   -14
2024  93 12    -9
2024  93 13    -3
2024  93 14    -4
2024  93 15    -7
2024  93 16    -8
2024  93 17    -9
2024  93 18   -11
2024  93 19   -12
2024  93 20    -9
2024  93 21    -4
2024  93 22    -2
2024  93 23     0
2024  94  0    -1
2024  94  1    -8
2024  94  2   -10
2024  94  3    -9
2024  94  4   -11
2024  94  5   -10
2024  94  6   -12
2024  94  7    -9
2024  94  8    -9
2024  94  9    -8
2024  94 10    -8
2024  94 11    -6
2024  94 12    -2
2024  94 13    -1
2024  94 14    -5
2024  94 15   -11
2024  94 16   -11
2024  94 17   -10
2024  94 18    -8
2024  94 19    -9
2024  94 20    -7
2024  94 21    -2
2024  94 22     1
2024  94 23     3
2024  95  0     3
2024  95  1     3
2024  95  2     3
2024  95  3     2
2024  95  4     6
2024  95  5    13
2024  95  6    18
2024  95  7    17
2024  95  8    12
2024  95  9    11
2024  95 10    11
2024  95 11     4
2024  95 12    -4
2024  95 13   -12
2024  95 14   -15
2024  95 15   -18
2024  95 16   -18
2024  95 17   -21
2024  95 18   -13
2024  95 19   -13
2024  95 20   -12
2024  95 21   -13
2024  95 22   -16
2024  95 23   -18
2024  96  0   -15
2024  96  1   -14
2024  96  2   -12
2024  96  3   -15
2024  96  4   -19
2024  96  5   -12
2024  96  6   -12
2024  96  7   -12
2024  96  8   -15
2024  96  9   -19
2024  96 10   -18
2024  96 11   -16
2024  96 12   -13
2024  96 13   -16
2024  96 14   -17
2024  96 15   -19
2024  96 16   -22
2024  96 17   -18
2024  96 18   -16
2024  96 19   -20
2024  96 20   -19
2024  96 21   -18
2024  96 22   -23
2024  96 23   -23
2024  97  0   -19
2024  97  1   -18
2024  97  2   -19
2024  97  3   -20
2024  97  4   -19
2024  97  5   -20
2024  97  6   -25
2024  97  7   -27
2024  97  8   -22
2024  97  9   -13
2024  97 10   -14
2024  97 11   -15
2024  97 12   -14
2024  97 13   -13
2024  97 14   -13
2024  97 15   -15
2024  97 16   -16
2024  97 17   -17
2024  97 18   -20
2024  97 19   -21
2024  97 20   -19
2024  97 21   -13
2024  97 22   -11
2024  97 23   -11
2024  98  0    -9
2024  98  1    -6
2024  98  2    -5
2024  98  3    -8
2024  98  4    -8
2024  98  5    -7
2024  98  6    -8
2024  98  7    -7
2024  98  8    -5
2024  98  9    -1
2024  98 10    -1
2024  98 11     1
2024  98 12     0
2024  98 13    -3
2024  98 14    -4
2024  98 15    -9
2024  98 16   -13
2024  98 17   -17
2024  98 18   -17
2024  98 19   -21
2024  98 20   -21
2024  98 21   -20
2024  98 22   -20
2024  98 23   -18
2024  99  0   -17
2024  99  1   -13
2024  99  2    -8
2024  99  3    -8
2024  99  4    -6
2024  99  5   -10
2024  99  6   -21
2024  99  7   -23
2024  99  8   -16
2024  99  9    -8
2024  99 10   -13
2024  99 11   -15
2024  99 12   -13
2024  99 13   -12
2024  99 14   -11
2024  99 15   -12
2024  99 16   -13
2024  99 17   -14
2024  99 18   -14
2024  99 19   -14
2024  99 20   -14
2024  99 21   -11
2024  99 22    -9
2024  99 23    -6
2024 100  0    -2
2024 100  1     1
2024 100  2     0
2024 100  3    -3
2024 100  4     0
2024 100  5     3
2024 100  6    -1
2024 100  7   -13
2024 100  8   -18
2024 100  9   -12
2024 100 10    -8
2024 100 11   -10
2024 100 12   -11
2024 100 13   -10
2024 100 14    -5
2024 100 15    -5
2024 100 16    -7
2024 100 17    -7
2024 100 18    -6
2024 100 19    -9
2024 100 20    -9
2024 100 21    -5
2024 100 22   -10
2024 100 23   -17
2024 101  0    -9
2024 101  1    -7
2024 101  2    -5
2024 101  3    -8
2024 101  4    -4
2024 101  5    -6
2024 101  6    -6
2024 101  7    -3
2024 101  8    -2
2024 101  9    -1
2024 101 10     0
2024 101 11    -2
2024 101 12    -1
2024 101 13    -1
2024 101 14    -3
2024 101 15    -4
2024 101 16    -3
2024 101 17    -4
2024 101 18    -3
2024 101 19    -6
2024 101 20    -5
2024 101 21    -3
2024 101 22    -2
2024 101 23    -1
2024 102  0    -1
2024 102  1    -1
2024 102  2    -1
2024 102  3    -2
2024 102  4     1
2024 102  5     3
2024 102  6     0
2024 102  7     1
2024 102  8     3
2024 102  9     5
2024 102 10     8
2024 102 11     8
2024 102 12     9
2024 102 13     8
2024 102 14     5
2024 102 15     5
2024 102 16     4
2024 102 17     2
2024 102 18     1
2024 102 19     1
2024 102 20     1
2024 102 21     4
2024 102 22     6
2024 102 23     7
2024 103  0     2
2024 103  1    -1
2024 103  2     0
2024 103  3    -1
2024 103  4     1
2024 103  5     2
2024 103  6     4
2024 103  7     1
2024 103  8     2
2024 103  9     4
2024 103 10     4
2024 103 11     4
2024 103 12     5
2024 103 13     5
2024 103 14     4
2024 103 15     6
2024 103 16     6
2024 103 17     7
2024 103 18     7
2024 103 19     8
2024 103 20     9
2024 103 21    11
2024 103 22     9
2024 103 23     9
2024 104  0     8
2024 104  1     7
2024 104  2     5
2024 104  3     4
2024 104  4     3
2024 104  5     5
2024 104  6     2
2024 104  7     4
2024 104  8     7
2024 104  9     8
2024 104 10     9
2024 104 11    11
2024 104 12    12
2024 104 13    10
2024 104 14     5
2024 104 15     3
2024 104 16     5
2024 104 17     6
2024 104 18     7
2024 104 19     7
2024 104 20    11
