OMNIWeb Plus Browser Results

Listing for omni_min data from 20240509 to 20240511
Selected parameters:
 1 BZ, nT (GSM)
 2 Speed, km/s
 3 Proton Density, n/cc
 4 Flow pressure, nPa
 5 SYM/H, nT

YYYY DOY HR MN      1       2      3     4     5 
2024 130  8 13    1.91 99999.9 999.99 99.99     0
2024 130  8 14    1.99 99999.9 999.99 99.99     0
2024 130  8 15    1.99   438.4   3.21  1.23     0
2024 130  8 16    2.13   438.4   3.21  1.23     0
2024 130  8 17    2.02 99999.9 999.99 99.99     0
2024 130  8 18    2.03 99999.9 999.99 99.99     0
2024 130  8 19    2.02 99999.9 999.99 99.99     0
2024 130  8 20    2.02 99999.9 999.99 99.99    -1
2024 130  8 21    1.89 99999.9 999.99 99.99     0
2024 130  8 22    1.81 99999.9 999.99 99.99     0
2024 130  8 23    1.73 99999.9 999.99 99.99     0
2024 130  8 24    1.29   438.0   2.91  1.12     0
2024 130  8 25    1.70   438.0   2.91  1.12     0
2024 130  8 26    1.48   438.0   2.91  1.12     0
2024 130  8 27    1.83   435.5   3.08  1.17     0
2024 130  8 28    1.55   436.3   3.02  1.15     0
2024 130  8 29    1.34 99999.9 999.99 99.99     1
2024 130  8 30    1.27 99999.9 999.99 99.99     1
2024 130  8 31    1.22   434.2   3.40  1.28     1
2024 130  8 32    1.27   434.2   3.40  1.28     1
2024 130  8 33    1.26 99999.9 999.99 99.99     1
2024 130  8 34    1.08 99999.9 999.99 99.99     0
2024 130  8 35    1.06   436.8   3.12  1.19     0
2024 130  8 36    1.13   436.0   3.20  1.22     0
2024 130  8 37    1.15 99999.9 999.99 99.99     0
2024 130  8 38    1.44   435.1   3.26  1.23     1
2024 130  8 39    1.67   434.2   3.16  1.19     1
2024 130  8 40    1.58   432.0   2.94  1.10     1
2024 130  8 41    1.62   438.1   3.12  1.20     1
2024 130  8 42    1.45   438.1   3.12  1.20     1
2024 130  8 43    1.39 99999.9 999.99 99.99     1
2024 130  8 44    1.24   436.7   3.11  1.19     1
2024 130  8 45    1.15   436.7   3.11  1.19     1
2024 130  8 46    1.03 99999.9 999.99 99.99     2
2024 130  8 47    0.89 99999.9 999.99 99.99     2
2024 130  8 48    1.02   433.5   3.38  1.27     2
2024 130  8 49    0.86   433.5   3.38  1.27     2
2024 130  8 50    1.00   436.2   3.03  1.15     3
2024 130  8 51    1.37   436.2   3.03  1.15     3
2024 130  8 52    1.59   436.9   3.00  1.15     3
2024 130  8 53    1.72   437.2   2.97  1.14     3
2024 130  8 54    1.99   436.5   2.71  1.03     3
2024 130  8 55    1.39   435.8   2.90  1.10     3
2024 130  8 56    1.45   435.4   2.99  1.13     3
2024 130  8 57    1.52   433.4   3.30  1.24     3
2024 130  8 58    1.55   433.3   3.31  1.24     3
2024 130  8 59    2.70 99999.9 999.99 99.99     3
2024 130  9  0    2.65 99999.9 999.99 99.99     3
2024 130  9  1    2.66 99999.9 999.99 99.99     3
2024 130  9  2    2.58   443.3   2.93  1.15     3
2024 130  9  3    2.58   443.3   2.93  1.15     3
2024 130  9  4    2.52   443.3   2.93  1.15     3
2024 130  9  5    2.52 99999.9 999.99 99.99     4
2024 130  9  6    2.45 99999.9 999.99 99.99     4
2024 130  9  7    2.14 99999.9 999.99 99.99     4
2024 130  9  8    2.67 99999.9 999.99 99.99     4
2024 130  9  9 9999.99 99999.9 999.99 99.99     5
2024 130  9 10 9999.99 99999.9 999.99 99.99     5
2024 130  9 11    2.13 99999.9 999.99 99.99     6
2024 130  9 12    2.07   433.6   2.88  1.08     6
2024 130  9 13    2.27   433.6   2.88  1.08     6
2024 130  9 14    2.37   437.8   2.87  1.10     6
2024 130  9 15    2.29   437.6   2.86  1.10     7
2024 130  9 16    2.20   434.5   2.86  1.08     6
2024 130  9 17    1.91 99999.9 999.99 99.99     6
2024 130  9 18    2.10 99999.9 999.99 99.99     6
2024 130  9 19    2.30 99999.9 999.99 99.99     6
2024 130  9 20    2.27 99999.9 999.99 99.99     6
2024 130  9 21    1.61 99999.9 999.99 99.99     6
2024 130  9 22    2.19 99999.9 999.99 99.99     6
2024 130  9 23    2.16 99999.9 999.99 99.99     6
2024 130  9 24    2.11 99999.9 999.99 99.99     5
2024 130  9 25    1.81 99999.9 999.99 99.99     5
2024 130  9 26    1.77 99999.9 999.99 99.99     5
2024 130  9 27    1.29   430.0   3.22  1.19     5
2024 130  9 28    1.19   430.0   3.22  1.19     5
2024 130  9 29    1.52   430.0   3.22  1.19     5
2024 130  9 30 9999.99 99999.9 999.99 99.99     5
2024 130  9 31    1.48 99999.9 999.99 99.99     5
2024 130  9 32    1.44 99999.9 999.99 99.99     6
2024 130  9 33    1.26 99999.9 999.99 99.99     5
2024 130  9 34    1.38   431.9   3.26  1.22     6
2024 130  9 35    1.32   431.9   3.26  1.22     5
2024 130  9 36    1.11 99999.9 999.99 99.99     6
2024 130  9 37    1.11   432.3   3.34  1.25     6
2024 130  9 38    1.10   432.3   3.34  1.25     6
2024 130  9 39    1.08   432.3   3.34  1.25     5
2024 130  9 40    1.15 99999.9 999.99 99.99     6
2024 130  9 41    1.11 99999.9 999.99 99.99     6
2024 130  9 42    1.15 99999.9 999.99 99.99     5
2024 130  9 43    1.15 99999.9 999.99 99.99     5
2024 130  9 44    1.19 99999.9 999.99 99.99     5
2024 130  9 45 9999.99 99999.9 999.99 99.99     5
2024 130  9 46    1.10 99999.9 999.99 99.99     4
2024 130  9 47 9999.99   431.9   3.46  1.29     4
2024 130  9 48    1.33   431.9   3.46  1.29     4
2024 130  9 49 9999.99   431.9   3.46  1.29     4
2024 130  9 50    1.49 99999.9 999.99 99.99     3
2024 130  9 51 9999.99 99999.9 999.99 99.99     3
2024 130  9 52 9999.99 99999.9 999.99 99.99     3
2024 130  9 53 9999.99 99999.9 999.99 99.99     3
2024 130  9 54 9999.99 99999.9 999.99 99.99     3
2024 130  9 55    1.68 99999.9 999.99 99.99     3
2024 130  9 56    1.62 99999.9 999.99 99.99     2
2024 130  9 57    1.67   430.9   3.17  1.18     2
2024 130  9 58    1.54   430.9   3.17  1.18     2
2024 130  9 59    0.25   430.9   3.17  1.18     1
2024 130 10  0   -0.13 99999.9 999.99 99.99     2
2024 130 10  1 9999.99 99999.9 999.99 99.99     1
2024 130 10  2    0.30 99999.9 999.99 99.99     1
2024 130 10  3    0.32 99999.9 999.99 99.99     1
2024 130 10  4   -0.29 99999.9 999.99 99.99     1
2024 130 10  5    0.58 99999.9 999.99 99.99     1
2024 130 10  6    0.42 99999.9 999.99 99.99     1
2024 130 10  7    0.44 99999.9 999.99 99.99     1
2024 130 10  8    0.50 99999.9 999.99 99.99     1
2024 130 10  9    0.53 99999.9 999.99 99.99     1
2024 130 10 10    0.41 99999.9 999.99 99.99     1
2024 130 10 11    0.50 99999.9 999.99 99.99     2
2024 130 10 12    0.12 99999.9 999.99 99.99     1
2024 130 10 13   -0.44 99999.9 999.99 99.99     2
2024 130 10 14   -0.40 99999.9 999.99 99.99     2
2024 130 10 15    0.38 99999.9 999.99 99.99     2
2024 130 10 16   -0.65 99999.9 999.99 99.99     2
2024 130 10 17   -0.39 99999.9 999.99 99.99     2
2024 130 10 18   -1.08 99999.9 999.99 99.99     2
2024 130 10 19    0.34 99999.9 999.99 99.99     3
2024 130 10 20   -0.26   437.1   3.32  1.27     3
2024 130 10 21   -0.00   436.7   3.46  1.32     4
2024 130 10 22   -0.22   436.3   3.57  1.36     4
2024 130 10 23   -0.45   435.0   3.33  1.26     4
2024 130 10 24   -0.46   434.9   3.37  1.27     4
2024 130 10 25   -0.52   434.5   3.27  1.23     3
2024 130 10 26   -0.34   435.8   3.30  1.25     3
2024 130 10 27   -0.43   435.9   3.31  1.26     3
2024 130 10 28   -0.25   438.0   3.43  1.32     3
2024 130 10 29   -0.31   437.5   3.44  1.32     3
2024 130 10 30   -0.28   435.9   3.56  1.35     4
2024 130 10 31   -0.42   436.0   3.49  1.33     4
2024 130 10 32   -0.55   437.2   3.46  1.32     4
2024 130 10 33   -0.63   437.1   3.31  1.26     3
2024 130 10 34   -0.48   438.5   3.13  1.20     4
2024 130 10 35   -0.86   436.8   3.19  1.22     4
2024 130 10 36   -1.45   439.0   3.17  1.22     4
2024 130 10 37   -1.62   439.5   3.16  1.22     4
2024 130 10 38 9999.99 99999.9 999.99 99.99     3
2024 130 10 39   -2.26 99999.9 999.99 99.99     4
2024 130 10 40   -2.08   440.1   3.12  1.21     4
2024 130 10 41   -2.19   440.1   3.12  1.21     4
2024 130 10 42   -2.19 99999.9 999.99 99.99     4
2024 130 10 43   -2.15 99999.9 999.99 99.99     4
2024 130 10 44   -2.06   439.2   3.30  1.27     5
2024 130 10 45   -2.01   439.2   3.30  1.27     5
2024 130 10 46   -2.06   439.2   3.30  1.27     6
2024 130 10 47   -2.06 99999.9 999.99 99.99     5
2024 130 10 48   -0.63 99999.9 999.99 99.99     6
2024 130 10 49   -1.77 99999.9 999.99 99.99     5
2024 130 10 50   -1.61 99999.9 999.99 99.99     6
2024 130 10 51   -1.58 99999.9 999.99 99.99     6
2024 130 10 52   -0.91   432.3   3.45  1.29     5
2024 130 10 53   -1.83   432.3   3.45  1.29     6
2024 130 10 54   -1.87   432.3   3.45  1.29     5
2024 130 10 55   -2.08 99999.9 999.99 99.99     5
2024 130 10 56   -2.54 99999.9 999.99 99.99     5
2024 130 10 57   -2.24   438.8   3.24  1.25     5
2024 130 10 58   -2.21   438.8   3.24  1.25     5
2024 130 10 59   -2.15 99999.9 999.99 99.99     5
2024 130 11  0   -2.19 99999.9 999.99 99.99     5
2024 130 11  1   -1.89 99999.9 999.99 99.99     5
2024 130 11  2   -0.07   438.2   3.55  1.36     5
2024 130 11  3    0.05   438.2   3.55  1.36     5
2024 130 11  4 9999.99   438.2   3.55  1.36     5
2024 130 11  5 9999.99 99999.9 999.99 99.99     5
2024 130 11  6 9999.99 99999.9 999.99 99.99     5
2024 130 11  7   -2.28 99999.9 999.99 99.99     5
2024 130 11  8    0.97   429.7   3.23  1.19     4
2024 130 11  9    0.87   429.7   3.23  1.19     4
2024 130 11 10    1.01   429.7   3.23  1.19     5
2024 130 11 11    1.01   431.2   3.48  1.29     4
2024 130 11 12    0.95   431.2   3.48  1.29     4
2024 130 11 13    0.81   431.1   3.48  1.29     4
2024 130 11 14    0.61   434.2   3.16  1.19     5
2024 130 11 15    0.76   432.6   3.18  1.19     4
2024 130 11 16    0.76   432.2   3.27  1.22     4
2024 130 11 17    1.44   433.2   3.21  1.20     4
2024 130 11 18    1.20   436.7   2.97  1.13     4
2024 130 11 19    1.14   433.9   3.33  1.25     4
2024 130 11 20    1.02   431.7   3.51  1.31     4
2024 130 11 21    1.01   432.6   3.45  1.29     5
2024 130 11 22    1.00   434.2   3.29  1.24     4
2024 130 11 23    0.60   433.6   3.50  1.32     5
2024 130 11 24    0.60   430.4   3.62  1.34     4
2024 130 11 25    0.39   431.5   3.54  1.32     4
2024 130 11 26    0.35   431.8   3.38  1.26     4
2024 130 11 27    0.33   430.6   3.29  1.22     4
2024 130 11 28    1.83 99999.9 999.99 99.99     5
2024 130 11 29    0.44 99999.9 999.99 99.99     5
2024 130 11 30    1.58 99999.9 999.99 99.99     5
2024 130 11 31    0.58 99999.9 999.99 99.99     5
2024 130 11 32   -0.13   434.0   3.00  1.13     5
2024 130 11 33    1.08   433.8   3.09  1.16     5
2024 130 11 34    0.81   432.3   3.51  1.31     5
2024 130 11 35    0.77   431.3   3.59  1.34     5
2024 130 11 36    0.53 99999.9 999.99 99.99     5
2024 130 11 37    0.97 99999.9 999.99 99.99     5
2024 130 11 38    0.81 99999.9 999.99 99.99     5
2024 130 11 39    0.70   433.9   3.05  1.15     5
2024 130 11 40    0.62   433.9   3.05  1.15     5
2024 130 11 41   -0.51 99999.9 999.99 99.99     5
2024 130 11 42   -0.69   435.8   2.93  1.11     5
2024 130 11 43   -0.32   430.7   3.12  1.16     5
2024 130 11 44   -0.94   422.4   3.42  1.22     5
2024 130 11 45   -0.95 99999.9 999.99 99.99     5
2024 130 11 46   -1.04 99999.9 999.99 99.99     5
2024 130 11 47   -0.90   425.5   3.34  1.21     5
2024 130 11 48   -0.72   429.7   3.24  1.20     5
2024 130 11 49   -1.09   425.7   3.33  1.21     5
2024 130 11 50   -1.11   423.3   3.36  1.20     5
2024 130 11 51   -0.51   427.0   3.06  1.12     5
2024 130 11 52   -0.23   428.7   3.06  1.12     5
2024 130 11 53   -1.05   423.2   3.43  1.23     5
2024 130 11 54   -1.03   421.8   3.53  1.26     5
2024 130 11 55   -0.98   423.6   3.48  1.25     4
2024 130 11 56   -1.02 99999.9 999.99 99.99     5
2024 130 11 57 9999.99 99999.9 999.99 99.99     5
2024 130 11 58   -1.15 99999.9 999.99 99.99     5
2024 130 11 59 9999.99 99999.9 999.99 99.99     5
2024 130 12  0   -1.04 99999.9 999.99 99.99     5
2024 130 12  1   -0.58   428.0   3.18  1.17     4
2024 130 12  2   -1.52   428.0   3.18  1.17     4
2024 130 12  3 9999.99 99999.9 999.99 99.99     4
2024 130 12  4 9999.99 99999.9 999.99 99.99     4
2024 130 12  5   -1.50 99999.9 999.99 99.99     4
2024 130 12  6 9999.99 99999.9 999.99 99.99     4
2024 130 12  7   -1.53   422.7   3.57  1.28     4
2024 130 12  8   -1.48   422.7   3.57  1.28     4
2024 130 12  9   -1.08   426.9   3.12  1.14     4
2024 130 12 10   -0.29   427.0   3.13  1.14     4
2024 130 12 11   -0.70   427.3   3.20  1.17     4
2024 130 12 12   -0.91   421.9   3.26  1.16     4
2024 130 12 13   -0.89   423.3   3.22  1.15     4
2024 130 12 14   -0.63   424.1   3.08  1.11     4
2024 130 12 15   -0.63   424.6   3.23  1.16     4
2024 130 12 16   -0.36   424.1   3.24  1.17     4
2024 130 12 17   -0.70   426.2   3.23  1.17     4
2024 130 12 18   -0.74   426.6   3.35  1.22     3
2024 130 12 19   -0.61   426.1   3.24  1.18     3
2024 130 12 20   -0.61   424.3   3.53  1.27     4
2024 130 12 21   -0.63   420.8   3.60  1.27     3
2024 130 12 22   -0.86   419.2   3.63  1.28     3
2024 130 12 23   -0.91 99999.9 999.99 99.99     3
2024 130 12 24   -1.07 99999.9 999.99 99.99     3
2024 130 12 25   -0.90 99999.9 999.99 99.99     3
2024 130 12 26   -0.88 99999.9 999.99 99.99     3
2024 130 12 27   -0.70   425.1   3.91  1.41     3
2024 130 12 28   -0.64   424.9   3.90  1.41     3
2024 130 12 29   -0.36   420.4   3.76  1.33     3
2024 130 12 30   -0.57   420.4   3.76  1.33     3
2024 130 12 31   -0.40 99999.9 999.99 99.99     3
2024 130 12 32   -0.63   425.6   3.41  1.24     3
2024 130 12 33   -0.53   425.6   3.41  1.24     3
2024 130 12 34   -0.53 99999.9 999.99 99.99     3
2024 130 12 35   -0.61 99999.9 999.99 99.99     3
2024 130 12 36   -0.63   425.7   3.99  1.45     3
2024 130 12 37   -0.69   425.7   3.99  1.45     3
2024 130 12 38   -0.80   425.7   3.99  1.45     3
2024 130 12 39   -0.58 99999.9 999.99 99.99     3
2024 130 12 40   -0.61   424.1   4.00  1.44     4
2024 130 12 41   -0.31   424.1   4.00  1.44     4
2024 130 12 42   -0.37   424.1   4.00  1.44     4
2024 130 12 43   -0.65   424.9   4.01  1.45     4
2024 130 12 44   -0.75   424.9   4.01  1.45     4
2024 130 12 45   -0.78   424.9   4.01  1.45     4
2024 130 12 46   -0.75   425.5   4.05  1.47     4
2024 130 12 47   -0.59   425.5   4.05  1.47     4
2024 130 12 48   -0.52 99999.9 999.99 99.99     4
2024 130 12 49   -0.49 99999.9 999.99 99.99     3
2024 130 12 50   -0.69   422.8   3.73  1.33     4
2024 130 12 51   -0.70   422.8   3.75  1.34     4
2024 130 12 52   -0.73   422.7   3.83  1.37     4
2024 130 12 53   -0.79   422.7   3.83  1.37     4
2024 130 12 54   -0.82   423.3   3.61  1.29     4
2024 130 12 55   -0.84   423.3   3.61  1.29     4
2024 130 12 56   -0.84   423.2   3.50  1.25     4
2024 130 12 57   -0.84   423.2   3.50  1.25     5
2024 130 12 58   -0.84   423.2   3.50  1.25     4
2024 130 12 59   -0.83 99999.9 999.99 99.99     5
2024 130 13  0   -0.89 99999.9 999.99 99.99     5
2024 130 13  1   -0.78   422.1   3.56  1.27     5
2024 130 13  2   -0.92   422.1   3.56  1.27     5
2024 130 13  3   -0.79   422.1   3.56  1.27     5
2024 130 13  4   -0.79   421.5   3.44  1.22     5
2024 130 13  5   -0.85   421.5   3.44  1.22     5
2024 130 13  6   -0.88 99999.9 999.99 99.99     5
2024 130 13  7   -0.90   421.6   3.49  1.24     5
2024 130 13  8   -0.92   421.6   3.49  1.24     5
2024 130 13  9   -0.97   421.6   3.49  1.24     6
2024 130 13 10   -0.97   421.3   3.40  1.21     5
2024 130 13 11   -1.05   421.3   3.40  1.21     6
2024 130 13 12   -1.08 99999.9 999.99 99.99     6
2024 130 13 13   -1.05   421.4   3.37  1.20     6
2024 130 13 14   -0.65   421.4   3.37  1.20     6
2024 130 13 15   -0.55 99999.9 999.99 99.99     6
2024 130 13 16   -0.65 99999.9 999.99 99.99     7
2024 130 13 17   -0.76   417.0   3.53  1.23     6
2024 130 13 18   -0.86   416.9   3.48  1.21     6
2024 130 13 19   -0.89   416.7   3.39  1.18     7
2024 130 13 20   -0.88   417.0   3.45  1.20     6
2024 130 13 21   -0.91   417.0   3.45  1.20     6
2024 130 13 22   -0.89 99999.9 999.99 99.99     7
2024 130 13 23   -0.88 99999.9 999.99 99.99     7
2024 130 13 24   -0.81 99999.9 999.99 99.99     6
2024 130 13 25   -0.89 99999.9 999.99 99.99     6
2024 130 13 26   -0.86   422.3   3.62  1.29     7
2024 130 13 27   -1.03   422.5   3.60  1.29     7
2024 130 13 28   -0.96   423.1   3.53  1.26     7
2024 130 13 29   -0.97   417.9   3.79  1.32     7
2024 130 13 30   -1.02   418.0   3.80  1.33     7
2024 130 13 31   -1.04   420.1   3.75  1.32     7
2024 130 13 32   -1.04   420.0   3.70  1.31     7
2024 130 13 33   -1.11   418.2   3.83  1.34     7
2024 130 13 34   -0.87   421.5   3.59  1.28     7
2024 130 13 35   -1.14   420.3   3.71  1.31     7
2024 130 13 36   -1.19   420.7   3.73  1.32     8
2024 130 13 37   -1.10   419.4   3.78  1.33     7
2024 130 13 38   -1.08   417.8   3.85  1.34     7
2024 130 13 39   -1.10   419.2   3.72  1.31     7
2024 130 13 40   -1.02   420.7   3.72  1.32     7
2024 130 13 41   -0.97   418.2   3.87  1.35     7
2024 130 13 42   -0.97   418.2   3.87  1.35     7
2024 130 13 43   -0.92 99999.9 999.99 99.99     7
2024 130 13 44   -0.96   423.3   3.85  1.38     6
2024 130 13 45   -0.98   423.4   3.86  1.38     7
2024 130 13 46   -0.95   419.9   3.90  1.38     7
2024 130 13 47   -0.99   423.0   3.83  1.37     7
2024 130 13 48   -0.93   421.9   3.98  1.42     6
2024 130 13 49   -1.00   419.3   3.53  1.24     7
2024 130 13 50   -0.91   421.7   3.80  1.35     6
2024 130 13 51   -0.97   423.9   3.81  1.37     6
2024 130 13 52   -0.94   424.0   3.79  1.36     6
2024 130 13 53   -0.94   418.9   3.94  1.38     6
2024 130 13 54   -0.97   418.9   3.94  1.38     6
2024 130 13 55   -0.85   421.9   3.81  1.36     6
2024 130 13 56   -1.02   423.4   3.75  1.34     6
2024 130 13 57   -0.97   422.6   3.84  1.37     7
2024 130 13 58   -0.91   420.2   3.93  1.39     6
2024 130 13 59   -0.95 99999.9 999.99 99.99     6
2024 130 14  0   -0.99 99999.9 999.99 99.99     6
2024 130 14  1   -1.01   419.0   3.98  1.40     6
2024 130 14  2   -0.97   423.0   3.97  1.42     7
2024 130 14  3   -1.01   421.3   3.85  1.37     7
2024 130 14  4   -0.86   416.2   3.78  1.31     7
2024 130 14  5   -0.67   422.5   3.82  1.36     6
2024 130 14  6   -1.00   422.5   3.82  1.36     6
2024 130 14  7   -0.88   422.5   3.82  1.36     6
2024 130 14  8   -0.82   425.2   3.97  1.44     6
2024 130 14  9   -0.76   424.0   3.95  1.42     6
2024 130 14 10   -0.93   422.1   4.03  1.44     6
2024 130 14 11   -0.81   421.7   4.13  1.47     6
2024 130 14 12   -0.85 99999.9 999.99 99.99     6
2024 130 14 13   -0.88   421.8   3.91  1.39     6
2024 130 14 14   -1.07   421.9   3.92  1.40     6
2024 130 14 15   -1.00   424.8   3.83  1.38     6
2024 130 14 16   -1.15   424.8   3.83  1.38     6
2024 130 14 17   -1.02   420.6   4.10  1.45     6
2024 130 14 18   -0.87   422.6   3.95  1.41     6
2024 130 14 19   -0.69   424.1   3.83  1.38     6
2024 130 14 20   -0.83   420.0   4.12  1.45     6
2024 130 14 21   -0.74   420.0   4.12  1.45     6
2024 130 14 22   -0.87   425.2   3.92  1.42     6
2024 130 14 23   -1.25   423.8   3.72  1.34     6
2024 130 14 24   -0.95   422.5   3.94  1.41     6
2024 130 14 25   -1.05   421.9   4.13  1.47     6
2024 130 14 26   -0.93 99999.9 999.99 99.99     6
2024 130 14 27   -0.70 99999.9 999.99 99.99     6
2024 130 14 28   -1.43   421.1   4.07  1.44     6
2024 130 14 29   -0.64   421.1   4.07  1.44     6
2024 130 14 30   -0.63 99999.9 999.99 99.99     6
2024 130 14 31   -2.00   423.0   3.57  1.28     6
2024 130 14 32   -1.85   421.8   3.83  1.36     6
2024 130 14 33   -1.75   418.3   3.70  1.29     7
2024 130 14 34   -1.39   421.3   3.64  1.29     6
2024 130 14 35   -0.23   427.6   3.80  1.39     6
2024 130 14 36   -0.35   428.5   3.67  1.35     6
2024 130 14 37   -0.34   429.2   3.62  1.33     7
2024 130 14 38    0.45   440.2   3.07  1.19     7
2024 130 14 39   -0.38   426.4   3.86  1.40     7
2024 130 14 40    0.12   433.0   3.65  1.37     6
2024 130 14 41    0.06   423.8   3.72  1.34     7
2024 130 14 42   -0.02 99999.9 999.99 99.99     7
2024 130 14 43   -0.19 99999.9 999.99 99.99     7
2024 130 14 44   -0.93   428.1   3.70  1.36     7
2024 130 14 45   -0.01   425.9   3.66  1.33     7
2024 130 14 46    0.04 99999.9 999.99 99.99     7
2024 130 14 47   -0.24   420.2   3.93  1.39     7
2024 130 14 48   -0.22   420.2   3.93  1.39     7
2024 130 14 49   -0.63   436.9   3.41  1.30     6
2024 130 14 50    0.02   437.3   3.40  1.30     6
2024 130 14 51    0.18   427.1   3.74  1.36     6
2024 130 14 52   -0.10   433.9   3.69  1.39     6
2024 130 14 53   -0.24   441.1   3.74  1.46     5
2024 130 14 54   -0.15 99999.9 999.99 99.99     5
2024 130 14 55   -0.23 99999.9 999.99 99.99     5
2024 130 14 56   -0.22 99999.9 999.99 99.99     5
2024 130 14 57   -0.30   419.4   3.93  1.38     5
2024 130 14 58   -0.35   418.0   3.80  1.33     5
